task_id,policy_id,run_id,annotator_id,quality_score,correctness_score,completeness_score,risk_score,hallucination_flag,human_time_base_min,human_time_ai_min,review_effort_min,notes
code-001,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,9,9,5,0,20,22,10,AI自动标注 - 响应长度: 432字符
code-002,pl_deepseek_flash,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 609字符
code-002,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,9,5,0,20,23,10,AI自动标注 - 响应长度: 633字符
code-003,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,9,10,5,0,20,23,10,AI自动标注 - 响应长度: 598字符
code-003,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 791字符
code-004,pl_deepseek_flash,ds_batch,assistant_demo_v1,5,5,3,5,0,20,21,10,AI自动标注 - 响应长度: 145字符
code-004,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 716字符
code-005,pl_deepseek_flash,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 909字符
code-005,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 1342字符
code-006,pl_deepseek_flash,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 1191字符
code-006,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,1,20,23,10,AI自动标注 - 响应长度: 805字符
code-007,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,9,9,5,1,20,22,10,AI自动标注 - 响应长度: 466字符
code-007,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,1,20,23,10,AI自动标注 - 响应长度: 663字符
code-008,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,9,9,5,0,20,22,10,AI自动标注 - 响应长度: 430字符
code-008,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 682字符
code-009,pl_deepseek_flash,ds_batch,assistant_demo_v1,5,5,3,5,0,20,21,10,AI自动标注 - 响应长度: 101字符
code-009,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 688字符
code-010,pl_deepseek_flash,ds_batch,assistant_demo_v1,5,5,3,5,0,20,21,10,AI自动标注 - 响应长度: 136字符
code-010,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,9,10,5,0,20,23,10,AI自动标注 - 响应长度: 563字符
code-011,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,8,6,5,0,20,21,10,AI自动标注 - 响应长度: 200字符
code-011,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 801字符
code-012,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,8,8,5,0,20,22,10,AI自动标注 - 响应长度: 374字符
code-012,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 718字符
code-013,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,9,8,5,0,20,22,10,AI自动标注 - 响应长度: 463字符
code-013,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 844字符
code-014,pl_deepseek_flash,ds_batch,assistant_demo_v1,9,10,10,5,1,20,23,10,AI自动标注 - 响应长度: 677字符
code-014,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,1,20,23,10,AI自动标注 - 响应长度: 786字符
code-015,pl_deepseek_flash,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 815字符
code-015,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,1,20,23,10,AI自动标注 - 响应长度: 1117字符
code-016,pl_deepseek_flash,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 1136字符
code-016,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 1064字符
code-017,pl_deepseek_flash,ds_batch,assistant_demo_v1,5,5,3,5,0,20,21,10,AI自动标注 - 响应长度: 122字符
code-017,pl_deepseek_pro,ds_batch,assistant_demo_v1,7,8,7,5,0,20,22,10,AI自动标注 - 响应长度: 201字符
code-018,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,9,10,5,0,20,23,10,AI自动标注 - 响应长度: 587字符
code-018,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 751字符
code-019,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,10,6,0,20,22,10,AI自动标注 - 响应长度: 443字符
code-019,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,20,23,10,AI自动标注 - 响应长度: 1583字符
code-020,pl_deepseek_flash,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 1239字符
code-020,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 1007字符
edu-001,pl_deepseek_flash,ds_batch,assistant_demo_v1,4,4,3,5,1,20,21,10,AI自动标注 - 响应长度: 75字符
edu-001,pl_deepseek_pro,ds_batch,assistant_demo_v1,5,5,7,5,1,20,21,10,AI自动标注 - 响应长度: 117字符
edu-002,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,8,8,5,1,20,22,10,AI自动标注 - 响应长度: 294字符
edu-002,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,1,20,23,10,AI自动标注 - 响应长度: 836字符
edu-003,pl_deepseek_flash,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 614字符
edu-003,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 707字符
edu-004,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,8,9,5,0,20,22,10,AI自动标注 - 响应长度: 396字符
edu-004,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,9,8,5,0,20,22,10,AI自动标注 - 响应长度: 425字符
edu-005,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,9,9,5,0,20,22,10,AI自动标注 - 响应长度: 421字符
edu-005,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 760字符
edu-006,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,10,6,0,20,22,10,AI自动标注 - 响应长度: 478字符
edu-006,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 785字符
edu-007,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,9,9,5,0,20,22,10,AI自动标注 - 响应长度: 408字符
edu-007,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 767字符
edu-008,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,9,10,5,0,20,22,10,AI自动标注 - 响应长度: 492字符
edu-008,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 908字符
edu-009,pl_deepseek_flash,ds_batch,assistant_demo_v1,9,7,10,6,1,20,23,10,AI自动标注 - 响应长度: 805字符
edu-009,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,20,23,10,AI自动标注 - 响应长度: 1066字符
edu-010,pl_deepseek_flash,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 719字符
edu-010,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 974字符
edu-011,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,9,6,0,20,23,10,AI自动标注 - 响应长度: 530字符
edu-011,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 835字符
edu-012,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,8,8,5,0,20,22,10,AI自动标注 - 响应长度: 303字符
edu-012,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 1125字符
edu-013,pl_deepseek_flash,ds_batch,assistant_demo_v1,6,6,3,5,0,20,21,10,AI自动标注 - 响应长度: 151字符
edu-013,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,9,10,5,1,20,22,10,AI自动标注 - 响应长度: 419字符
edu-014,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,8,9,5,0,20,22,10,AI自动标注 - 响应长度: 288字符
edu-014,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,1,20,23,10,AI自动标注 - 响应长度: 682字符
edu-015,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,10,6,0,20,22,10,AI自动标注 - 响应长度: 415字符
edu-015,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,9,9,5,0,20,22,10,AI自动标注 - 响应长度: 449字符
edu-016,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,9,9,5,0,20,22,10,AI自动标注 - 响应长度: 457字符
edu-016,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,9,10,5,1,20,23,10,AI自动标注 - 响应长度: 589字符
edu-017,pl_deepseek_flash,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 671字符
edu-017,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 1009字符
edu-018,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,10,6,1,20,22,10,AI自动标注 - 响应长度: 499字符
edu-018,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,20,23,10,AI自动标注 - 响应长度: 1773字符
edu-019,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,9,6,0,20,23,10,AI自动标注 - 响应长度: 518字符
edu-019,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,20,23,10,AI自动标注 - 响应长度: 697字符
edu-020,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,9,9,5,0,20,22,10,AI自动标注 - 响应长度: 401字符
edu-020,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,10,10,5,0,20,23,10,AI自动标注 - 响应长度: 662字符
es-001,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,9,6,1,35,37,17,AI自动标注 - 响应长度: 421字符
es-001,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 534字符
es-002,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 835字符
es-003,pl_deepseek_flash,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 649字符
es-003,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 697字符
es-004,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,9,6,0,35,37,17,AI自动标注 - 响应长度: 485字符
es-004,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 966字符
es-005,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,8,6,1,35,37,17,AI自动标注 - 响应长度: 340字符
es-005,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 994字符
es-006,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,7,6,1,35,37,17,AI自动标注 - 响应长度: 287字符
es-006,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 917字符
es-007,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,10,6,1,35,37,17,AI自动标注 - 响应长度: 474字符
es-007,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 777字符
es-008,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,9,6,0,35,37,17,AI自动标注 - 响应长度: 475字符
es-008,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 1209字符
es-009,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,9,6,0,35,37,17,AI自动标注 - 响应长度: 493字符
es-009,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,7,8,6,0,35,37,17,AI自动标注 - 响应长度: 409字符
es-010,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 559字符
es-010,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 1419字符
es-011,pl_deepseek_flash,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 642字符
es-011,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 797字符
es-012,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 528字符
es-012,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 963字符
es-013,pl_deepseek_flash,ds_batch,assistant_demo_v1,9,7,9,6,0,35,38,17,AI自动标注 - 响应长度: 733字符
es-013,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 825字符
es-014,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,8,6,0,35,37,17,AI自动标注 - 响应长度: 342字符
es-014,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 1303字符
es-015,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,6,6,0,35,37,17,AI自动标注 - 响应长度: 246字符
es-015,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 952字符
es-016,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,9,6,0,35,37,17,AI自动标注 - 响应长度: 480字符
es-016,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 810字符
es-017,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,9,6,0,35,37,17,AI自动标注 - 响应长度: 499字符
es-018,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,9,6,0,35,37,17,AI自动标注 - 响应长度: 372字符
es-018,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 978字符
es-019,pl_deepseek_flash,ds_batch,assistant_demo_v1,6,6,4,6,0,35,36,17,AI自动标注 - 响应长度: 194字符
es-019,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 596字符
es-020,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,8,6,1,35,37,17,AI自动标注 - 响应长度: 417字符
es-020,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 1728字符
es-021,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,7,6,0,35,37,17,AI自动标注 - 响应长度: 233字符
es-021,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,7,10,6,0,35,37,17,AI自动标注 - 响应长度: 466字符
es-022,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,7,6,1,35,36,17,AI自动标注 - 响应长度: 200字符
es-022,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 715字符
es-023,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,7,6,0,35,37,17,AI自动标注 - 响应长度: 268字符
es-023,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 747字符
es-024,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,9,6,0,35,37,17,AI自动标注 - 响应长度: 369字符
es-024,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 902字符
es-025,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,9,6,0,35,37,17,AI自动标注 - 响应长度: 352字符
es-025,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 741字符
es-026,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,8,6,0,35,37,17,AI自动标注 - 响应长度: 413字符
es-026,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 649字符
es-027,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,8,6,1,35,37,17,AI自动标注 - 响应长度: 252字符
es-027,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 886字符
es-028,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,8,6,1,35,37,17,AI自动标注 - 响应长度: 456字符
es-028,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 1026字符
es-029,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,8,6,0,35,37,17,AI自动标注 - 响应长度: 254字符
es-029,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 881字符
es-030,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,7,6,0,35,37,17,AI自动标注 - 响应长度: 235字符
es-030,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 564字符
es-031,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,8,6,1,35,37,17,AI自动标注 - 响应长度: 405字符
es-031,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 609字符
es-032,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,6,6,0,35,37,17,AI自动标注 - 响应长度: 203字符
es-032,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,7,8,6,0,35,37,17,AI自动标注 - 响应长度: 413字符
es-033,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,9,6,0,35,37,17,AI自动标注 - 响应长度: 480字符
es-033,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 762字符
es-034,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,9,6,1,35,37,17,AI自动标注 - 响应长度: 413字符
es-034,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 944字符
es-035,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 507字符
es-035,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 528字符
es-036,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,8,6,0,35,37,17,AI自动标注 - 响应长度: 386字符
es-036,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 673字符
es-037,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,10,6,0,35,37,17,AI自动标注 - 响应长度: 464字符
es-037,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 713字符
es-038,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,9,6,0,35,37,17,AI自动标注 - 响应长度: 350字符
es-038,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,7,7,6,0,35,37,17,AI自动标注 - 响应长度: 467字符
es-039,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,8,6,1,35,37,17,AI自动标注 - 响应长度: 459字符
es-039,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 1026字符
es-040,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,7,6,0,35,37,17,AI自动标注 - 响应长度: 215字符
es-040,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 558字符
es-041,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,7,6,0,35,37,17,AI自动标注 - 响应长度: 286字符
es-041,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 988字符
es-042,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,10,6,1,35,37,17,AI自动标注 - 响应长度: 430字符
es-042,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,7,9,6,0,35,37,17,AI自动标注 - 响应长度: 437字符
es-043,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,7,6,0,35,37,17,AI自动标注 - 响应长度: 231字符
es-043,pl_deepseek_pro,ds_batch,assistant_demo_v1,7,7,9,6,0,35,37,17,AI自动标注 - 响应长度: 350字符
es-044,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,8,6,1,35,37,17,AI自动标注 - 响应长度: 334字符
es-044,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 520字符
es-045,pl_deepseek_flash,ds_batch,assistant_demo_v1,6,6,4,6,0,35,36,17,AI自动标注 - 响应长度: 162字符
es-045,pl_deepseek_pro,ds_batch,assistant_demo_v1,7,7,7,6,1,35,37,17,AI自动标注 - 响应长度: 344字符
es-046,pl_deepseek_flash,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 666字符
es-046,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 765字符
es-047,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,8,6,0,35,37,17,AI自动标注 - 响应长度: 377字符
es-047,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,7,9,6,0,35,37,17,AI自动标注 - 响应长度: 438字符
es-048,pl_deepseek_flash,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 686字符
es-048,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 1013字符
es-049,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,8,6,1,35,37,17,AI自动标注 - 响应长度: 328字符
es-049,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 751字符
es-050,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,8,6,0,35,37,17,AI自动标注 - 响应长度: 321字符
es-050,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,9,6,1,35,38,17,AI自动标注 - 响应长度: 638字符
es-051,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,7,6,0,35,37,17,AI自动标注 - 响应长度: 227字符
es-051,pl_deepseek_pro,ds_batch,assistant_demo_v1,7,7,7,6,0,35,37,17,AI自动标注 - 响应长度: 241字符
es-052,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,9,6,0,35,37,17,AI自动标注 - 响应长度: 318字符
es-052,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 1001字符
es-053,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,7,6,0,35,37,17,AI自动标注 - 响应长度: 245字符
es-053,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 809字符
es-054,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,9,6,1,35,38,17,AI自动标注 - 响应长度: 505字符
es-054,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 1511字符
es-055,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,8,6,0,35,37,17,AI自动标注 - 响应长度: 424字符
es-055,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,9,6,0,35,38,17,AI自动标注 - 响应长度: 663字符
es-056,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,7,6,0,35,37,17,AI自动标注 - 响应长度: 251字符
es-056,pl_deepseek_pro,ds_batch,assistant_demo_v1,7,7,7,6,1,35,37,17,AI自动标注 - 响应长度: 296字符
es-057,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,9,6,0,35,37,17,AI自动标注 - 响应长度: 421字符
es-057,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 768字符
es-058,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,9,6,1,35,37,17,AI自动标注 - 响应长度: 398字符
es-058,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 1104字符
es-059,pl_deepseek_flash,ds_batch,assistant_demo_v1,6,6,4,6,0,35,36,17,AI自动标注 - 响应长度: 178字符
es-059,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,7,9,6,0,35,37,17,AI自动标注 - 响应长度: 432字符
es-060,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,9,6,0,35,37,17,AI自动标注 - 响应长度: 447字符
es-060,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 753字符
es-061,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,9,6,1,35,37,17,AI自动标注 - 响应长度: 463字符
es-061,pl_deepseek_pro,ds_batch,assistant_demo_v1,8,7,10,6,1,35,38,17,AI自动标注 - 响应长度: 537字符
es-062,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,9,6,1,35,37,17,AI自动标注 - 响应长度: 456字符
es-062,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 684字符
es-063,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,7,6,1,35,37,17,AI自动标注 - 响应长度: 258字符
es-063,pl_deepseek_pro,ds_batch,assistant_demo_v1,7,7,7,6,1,35,37,17,AI自动标注 - 响应长度: 308字符
es-064,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,8,6,0,35,37,17,AI自动标注 - 响应长度: 389字符
es-064,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 607字符
es-065,pl_deepseek_flash,ds_batch,assistant_demo_v1,5,5,3,6,0,35,36,17,AI自动标注 - 响应长度: 148字符
es-065,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 678字符
es-066,pl_deepseek_flash,ds_batch,assistant_demo_v1,8,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 570字符
es-066,pl_deepseek_pro,ds_batch,assistant_demo_v1,9,7,10,6,0,35,38,17,AI自动标注 - 响应长度: 804字符
es-067,pl_deepseek_flash,ds_batch,assistant_demo_v1,7,7,7,6,0,35,37,17,AI自动标注 - 响应长度: 345字符
